episode,seed,scenario,scenario_label,change_round,epsilon,total_reward,mean_absolute_td_error,final_total_score,final_mean_score,final_min_score,bottom_two_mean_score,final_max_score,final_score_gap,final_welfare,final_coordination_capacity,cumulative_capacity_cost,cumulative_workload_units,rounds_bilateral_3pass,rounds_clearinghouse,rounds_public_pool,rounds_subsidized_catch_up,rounds_central_cap2,rounds_equity_cap2,rounds_central_full,policy_name,policy_label,gini_score
,500053,cooperative_to_hoarding,Cooperative → hoarding,10.0,0.0,15.0,,85,17.0,9,13.0,22,13,15.0,4,23,96,11,5,0,3,0,0,1,random_feasible,Uniform random feasible,0.131764705882353
,500054,need_based,Need-based,,0.0,27.4,,151,30.2,19,22.0,41,22,27.4,2,26,272,13,1,3,1,2,0,0,random_feasible,Uniform random feasible,0.1536423841059602
,500054,cooperative,Cooperative,,0.0,20.6,,114,22.8,14,15.5,41,27,20.6,2,26,201,13,1,3,1,2,0,0,random_feasible,Uniform random feasible,0.2070175438596491
,500054,hoarding,Hoarding,,0.0,16.549999999999997,,92,18.4,11,12.5,27,16,16.549999999999997,1,27,43,11,1,3,1,3,1,0,random_feasible,Uniform random feasible,0.17826086956521747
,500054,mixed,Mixed,,0.0,15.049999999999999,,82,16.4,11,12.5,22,11,15.049999999999999,1,27,130,12,2,3,0,3,0,0,random_feasible,Uniform random feasible,0.14146341463414647
,500054,need_based_to_competitive,Need-based → competitive,10.0,0.0,23.75,,130,26.0,17,19.5,36,19,23.75,2,26,147,12,2,3,1,2,0,0,random_feasible,Uniform random feasible,0.1476923076923078
,500054,cooperative_to_hoarding,Cooperative → hoarding,10.0,0.0,15.600000000000001,,94,18.8,6,8.5,44,38,15.600000000000001,3,25,124,12,2,3,1,2,0,0,random_feasible,Uniform random feasible,0.35744680851063837
,500055,need_based,Need-based,,0.0,27.700000000000003,,153,30.6,19,23.5,36,17,27.700000000000003,3,25,176,13,0,1,2,3,1,0,random_feasible,Uniform random feasible,0.1071895424836602
,500055,cooperative,Cooperative,,0.0,25.6,,139,27.8,19,20.5,38,19,25.6,2,26,196,13,0,2,2,2,1,0,random_feasible,Uniform random feasible,0.14100719424460428
,500055,hoarding,Hoarding,,0.0,24.5,,135,27.0,17,18.0,39,22,24.5,1,27,96,12,0,1,2,3,2,0,random_feasible,Uniform random feasible,0.16296296296296298
,500055,mixed,Mixed,,0.0,21.35,,119,23.8,14,18.0,31,17,21.35,3,25,131,13,0,1,2,3,1,0,random_feasible,Uniform random feasible,0.14117647058823524
,500055,need_based_to_competitive,Need-based → competitive,10.0,0.0,26.950000000000003,,143,28.6,22,24.5,33,11,26.950000000000003,3,25,171,13,0,1,2,3,1,0,random_feasible,Uniform random feasible,0.07272727272727275
,500055,cooperative_to_hoarding,Cooperative → hoarding,10.0,0.0,23.75,,135,27.0,14,18.0,39,25,23.75,4,24,126,13,0,2,2,2,1,0,random_feasible,Uniform random feasible,0.17185185185185192
,500056,need_based,Need-based,,0.0,31.299999999999997,,177,35.4,19,24.5,50,31,31.299999999999997,2,26,228,12,1,1,2,3,1,0,random_feasible,Uniform random feasible,0.1672316384180792
,500056,cooperative,Cooperative,,0.0,16.5,,100,20.0,6,6.0,52,46,16.5,1,27,170,11,2,0,4,3,0,0,random_feasible,Uniform random feasible,0.43199999999999994
,500056,hoarding,Hoarding,,0.0,22.9,,136,27.2,10,12.0,49,39,22.9,1,27,94,11,1,1,3,3,1,0,random_feasible,Uniform random feasible,0.2852941176470589
,500056,mixed,Mixed,,0.0,26.0,,150,30.0,14,21.5,38,24,26.0,2,26,158,12,1,1,3,3,0,0,random_feasible,Uniform random feasible,0.15200000000000014
,500056,need_based_to_competitive,Need-based → competitive,10.0,0.0,25.1,,144,28.8,14,18.0,44,30,25.1,1,27,122,11,1,1,3,3,1,0,random_feasible,Uniform random feasible,0.19999999999999996
,500056,cooperative_to_hoarding,Cooperative → hoarding,10.0,0.0,24.65,,141,28.2,14,15.0,62,48,24.65,3,25,103,11,3,0,3,3,0,0,random_feasible,Uniform random feasible,0.30354609929078014
,500057,need_based,Need-based,,0.0,21.65,,121,24.2,14,15.0,49,35,21.65,1,27,110,11,4,0,3,1,1,0,random_feasible,Uniform random feasible,0.25123966942148757
,500057,cooperative,Cooperative,,0.0,18.049999999999997,,112,22.4,5,9.0,47,42,18.049999999999997,2,26,181,11,4,0,3,1,1,0,random_feasible,Uniform random feasible,0.34285714285714297
,500057,hoarding,Hoarding,,0.0,14.850000000000001,,84,16.8,9,11.0,30,21,14.850000000000001,2,26,74,11,4,0,3,1,1,0,random_feasible,Uniform random feasible,0.2238095238095239
,500057,mixed,Mixed,,0.0,18.65,,101,20.2,14,15.5,26,12,18.65,1,27,111,11,5,0,2,1,1,0,random_feasible,Uniform random feasible,0.11485148514851495
,500057,need_based_to_competitive,Need-based → competitive,10.0,0.0,18.799999999999997,,112,22.4,8,11.0,53,45,18.799999999999997,2,26,91,11,4,0,3,1,1,0,random_feasible,Uniform random feasible,0.3392857142857144
,500057,cooperative_to_hoarding,Cooperative → hoarding,10.0,0.0,14.850000000000001,,89,17.8,6,6.0,47,41,14.850000000000001,3,25,108,11,5,0,2,1,1,0,random_feasible,Uniform random feasible,0.41348314606741576
,500058,need_based,Need-based,,0.0,20.6,,114,22.8,14,15.5,33,19,20.6,2,26,149,11,5,0,2,1,1,0,random_feasible,Uniform random feasible,0.18245614035087732
,500058,cooperative,Cooperative,,0.0,24.799999999999997,,137,27.4,17,18.5,41,24,24.799999999999997,3,25,211,12,4,0,2,1,1,0,random_feasible,Uniform random feasible,0.16934306569343072
,500058,hoarding,Hoarding,,0.0,12.3,,72,14.4,6,6.0,22,16,12.3,2,26,69,10,5,0,4,1,0,0,random_feasible,Uniform random feasible,0.25555555555555554
,500058,mixed,Mixed,,0.0,16.5,,95,19.0,9,10.0,30,21,16.5,1,27,106,10,6,0,2,1,1,0,random_feasible,Uniform random feasible,0.2484210526315791
,500058,need_based_to_competitive,Need-based → competitive,10.0,0.0,16.700000000000003,,93,18.6,11,12.5,29,18,16.700000000000003,2,26,95,11,5,0,2,1,1,0,random_feasible,Uniform random feasible,0.18924731182795695
,500058,cooperative_to_hoarding,Cooperative → hoarding,10.0,0.0,17.1,,104,20.8,6,11.5,34,28,17.1,2,26,142,11,5,0,2,1,1,0,random_feasible,Uniform random feasible,0.24615384615384617
,500059,need_based,Need-based,,0.0,25.0,,135,27.0,19,20.5,45,26,25.0,3,25,173,10,2,2,5,1,0,0,random_feasible,Uniform random feasible,0.16888888888888887
,500059,cooperative,Cooperative,,0.0,18.450000000000003,,113,22.6,6,11.5,38,32,18.450000000000003,2,26,206,12,4,1,2,1,0,0,random_feasible,Uniform random feasible,0.2761061946902654
,500059,hoarding,Hoarding,,0.0,16.200000000000003,,98,19.6,6,10.0,29,23,16.200000000000003,2,26,63,10,2,2,5,1,0,0,random_feasible,Uniform random feasible,0.24081632653061225
,500059,mixed,Mixed,,0.0,21.35,,119,23.8,14,16.5,41,27,21.35,3,25,126,12,3,2,2,1,0,0,random_feasible,Uniform random feasible,0.20504201680672263
,500059,need_based_to_competitive,Need-based → competitive,10.0,0.0,20.6,,114,22.8,14,15.5,42,28,20.6,2,26,160,9,2,2,6,1,0,0,random_feasible,Uniform random feasible,0.21403508771929824
,500059,cooperative_to_hoarding,Cooperative → hoarding,10.0,0.0,15.450000000000001,,93,18.6,6,6.0,38,32,15.450000000000001,2,26,126,12,4,1,2,1,0,0,random_feasible,Uniform random feasible,0.3870967741935485
,500060,need_based,Need-based,,0.0,19.9,,111,22.2,13,14.0,30,17,19.9,1,27,259,11,3,2,3,1,0,0,random_feasible,Uniform random feasible,0.16936936936936942
,500060,cooperative,Cooperative,,0.0,23.6,,124,24.8,20,20.5,30,10,23.6,3,25,166,11,3,2,3,1,0,0,random_feasible,Uniform random feasible,0.08709677419354844
,500060,hoarding,Hoarding,,0.0,14.700000000000001,,83,16.6,9,13.0,21,12,14.700000000000001,3,25,77,10,3,3,3,0,1,0,random_feasible,Uniform random feasible,0.1253012048192772
,500060,mixed,Mixed,,0.0,17.700000000000003,,103,20.6,9,12.0,30,21,17.700000000000003,2,26,108,11,6,1,1,0,1,0,random_feasible,Uniform random feasible,0.20970873786407762
,500060,need_based_to_competitive,Need-based → competitive,10.0,0.0,15.450000000000001,,88,17.6,9,13.0,22,13,15.450000000000001,3,25,89,11,3,2,3,1,0,0,random_feasible,Uniform random feasible,0.13636363636363646
,500060,cooperative_to_hoarding,Cooperative → hoarding,10.0,0.0,18.75,,105,21.0,12,13.0,35,23,18.75,3,25,104,12,4,1,2,1,0,0,random_feasible,Uniform random feasible,0.21333333333333337
,500061,need_based,Need-based,,0.0,23.6,,139,27.8,11,18.0,38,27,23.6,1,27,112,10,3,0,5,0,1,1,random_feasible,Uniform random feasible,0.18417266187050374
,500061,cooperative,Cooperative,,0.0,20.15,,116,23.2,11,11.0,39,28,20.15,2,26,142,11,2,0,5,0,1,1,random_feasible,Uniform random feasible,0.2689655172413794
,500061,hoarding,Hoarding,,0.0,15.0,,90,18.0,6,8.0,49,43,15.0,3,25,70,11,2,0,5,0,1,1,random_feasible,Uniform random feasible,0.40000000000000013
,500061,mixed,Mixed,,0.0,21.5,,120,24.0,14,14.0,48,34,21.5,3,25,115,11,3,0,4,0,1,1,random_feasible,Uniform random feasible,0.27
,500061,need_based_to_competitive,Need-based → competitive,10.0,0.0,21.200000000000003,,123,24.6,11,12.5,45,34,21.200000000000003,3,25,87,11,2,0,5,0,1,1,random_feasible,Uniform random feasible,0.2764227642276422
,500061,cooperative_to_hoarding,Cooperative → hoarding,10.0,0.0,11.399999999999999,,66,13.2,6,6.0,29,23,11.399999999999999,2,26,88,11,1,0,6,0,1,1,random_feasible,Uniform random feasible,0.3272727272727274
,500062,need_based,Need-based,,0.0,26.65,,141,28.2,22,23.5,33,11,26.65,2,26,174,12,3,0,2,1,2,0,random_feasible,Uniform random feasible,0.07943262411347529
,500062,cooperative,Cooperative,,0.0,26.450000000000003,,148,29.6,17,21.0,42,25,26.450000000000003,3,25,200,12,3,0,2,1,2,0,random_feasible,Uniform random feasible,0.16486486486486496
,500062,hoarding,Hoarding,,0.0,17.1,,99,19.8,9,13.0,34,25,17.1,3,25,61,10,4,0,3,1,2,0,random_feasible,Uniform random feasible,0.22222222222222232
,500062,mixed,Mixed,,0.0,18.950000000000003,,103,20.6,14,14.5,35,21,18.950000000000003,3,25,90,12,3,0,2,1,2,0,random_feasible,Uniform random feasible,0.1902912621359223
,500062,need_based_to_competitive,Need-based → competitive,10.0,0.0,24.85,,134,26.8,19,19.5,47,28,24.85,1,27,114,11,3,0,3,1,2,0,random_feasible,Uniform random feasible,0.18208955223880596
,500062,cooperative_to_hoarding,Cooperative → hoarding,10.0,0.0,22.85,,124,24.8,17,17.0,45,28,22.85,4,24,143,12,4,0,1,1,2,0,random_feasible,Uniform random feasible,0.2064516129032259
,500063,need_based,Need-based,,0.0,16.5,,100,20.0,6,9.0,33,27,16.5,5,23,227,12,5,3,0,0,0,0,random_feasible,Uniform random feasible,0.276
,500063,cooperative,Cooperative,,0.0,16.799999999999997,,107,21.4,3,7.0,38,35,16.799999999999997,4,24,200,12,5,3,0,0,0,0,random_feasible,Uniform random feasible,0.34392523364485994
,500063,hoarding,Hoarding,,0.0,19.049999999999997,,117,23.4,6,10.5,41,35,19.049999999999997,3,25,72,10,3,3,3,0,1,0,random_feasible,Uniform random feasible,0.2905982905982907
,500063,mixed,Mixed,,0.0,17.25,,100,20.0,9,10.0,31,22,17.25,1,27,150,11,5,3,0,0,1,0,random_feasible,Uniform random feasible,0.24
,500063,need_based_to_competitive,Need-based → competitive,10.0,0.0,15.149999999999999,,91,18.2,6,8.5,41,35,15.149999999999999,1,27,113,9,6,4,0,0,1,0,random_feasible,Uniform random feasible,0.34285714285714297
,500063,cooperative_to_hoarding,Cooperative → hoarding,10.0,0.0,13.200000000000001,,83,16.6,3,3.0,31,28,13.200000000000001,2,26,84,11,4,3,1,0,1,0,random_feasible,Uniform random feasible,0.3855421686746989
,500064,need_based,Need-based,,0.0,25.75,,135,27.0,22,22.0,33,11,25.75,2,26,187,12,2,2,2,0,1,1,random_feasible,Uniform random feasible,0.09777777777777774
,500064,cooperative,Cooperative,,0.0,27.4,,146,29.2,22,22.0,39,17,27.4,2,26,190,12,2,2,2,0,1,1,random_feasible,Uniform random feasible,0.13698630136986312
,500064,hoarding,Hoarding,,0.0,19.799999999999997,,117,23.4,9,11.5,52,43,19.799999999999997,3,25,66,11,2,3,1,0,2,1,random_feasible,Uniform random feasible,0.32478632478632474
,500064,mixed,Mixed,,0.0,19.65,,116,23.2,9,11.5,38,29,19.65,2,26,163,12,2,2,2,0,1,1,random_feasible,Uniform random feasible,0.2551724137931035
,500064,need_based_to_competitive,Need-based → competitive,10.0,0.0,26.450000000000003,,148,29.6,17,23.5,38,21,26.450000000000003,4,24,121,12,2,2,2,0,1,1,random_feasible,Uniform random feasible,0.12162162162162171
,500064,cooperative_to_hoarding,Cooperative → hoarding,10.0,0.0,21.049999999999997,,117,23.4,14,14.0,37,23,21.049999999999997,4,24,119,12,2,2,2,0,1,1,random_feasible,Uniform random feasible,0.22905982905982913
,500065,need_based,Need-based,,0.0,20.299999999999997,,112,22.4,14,15.5,34,20,20.299999999999997,2,26,113,11,3,0,3,2,1,0,random_feasible,Uniform random feasible,0.17142857142857149
,500065,cooperative,Cooperative,,0.0,15.75,,100,20.0,3,7.5,41,38,15.75,2,26,187,11,5,0,2,2,0,0,random_feasible,Uniform random feasible,0.3440000000000001
,500065,hoarding,Hoarding,,0.0,13.5,,75,15.0,9,11.5,18,9,13.5,2,26,49,8,8,0,2,2,0,0,random_feasible,Uniform random feasible,0.1120000000000001
,500065,mixed,Mixed,,0.0,21.0,,120,24.0,12,13.0,39,27,21.0,4,24,108,11,3,0,3,2,1,0,random_feasible,Uniform random feasible,0.2433333333333334
,500065,need_based_to_competitive,Need-based → competitive,10.0,0.0,19.049999999999997,,107,21.4,12,13.0,31,19,19.049999999999997,2,26,102,10,5,0,3,2,0,0,random_feasible,Uniform random feasible,0.1906542056074767
,500065,cooperative_to_hoarding,Cooperative → hoarding,10.0,0.0,18.0,,105,21.0,9,10.5,34,25,18.0,2,26,130,11,5,0,2,2,0,0,random_feasible,Uniform random feasible,0.25142857142857156
,500066,need_based,Need-based,,0.0,22.950000000000003,,138,27.6,9,18.0,39,30,22.950000000000003,5,23,186,12,2,1,3,0,1,1,random_feasible,Uniform random feasible,0.19130434782608696
,500066,cooperative,Cooperative,,0.0,25.15,,131,26.2,22,22.0,33,11,25.15,3,25,181,12,2,1,3,0,1,1,random_feasible,Uniform random feasible,0.08244274809160301
,500066,hoarding,Hoarding,,0.0,16.4,,86,17.2,14,15.5,19,5,16.4,4,24,88,12,0,1,5,0,1,1,random_feasible,Uniform random feasible,0.05581395348837215
,500066,mixed,Mixed,,0.0,21.35,,124,24.8,11,12.5,39,28,21.35,5,23,93,12,3,1,2,0,1,1,random_feasible,Uniform random feasible,0.25806451612903225
,500066,need_based_to_competitive,Need-based → competitive,10.0,0.0,19.799999999999997,,117,23.4,9,13.0,36,27,19.799999999999997,4,24,161,12,2,1,3,0,1,1,random_feasible,Uniform random feasible,0.22222222222222232
,500066,cooperative_to_hoarding,Cooperative → hoarding,10.0,0.0,15.299999999999999,,92,18.4,6,7.5,36,30,15.299999999999999,5,23,97,12,2,1,3,0,1,1,random_feasible,Uniform random feasible,0.33913043478260874
,500067,need_based,Need-based,,0.0,24.799999999999997,,132,26.4,20,21.0,38,18,24.799999999999997,3,25,218,12,3,1,1,2,0,1,random_feasible,Uniform random feasible,0.12424242424242427
,500067,cooperative,Cooperative,,0.0,12.0,,65,13.0,9,9.0,26,17,12.0,3,25,82,10,5,0,2,2,0,1,random_feasible,Uniform random feasible,0.22769230769230764
,500067,hoarding,Hoarding,,0.0,17.549999999999997,,102,20.4,9,11.5,31,22,17.549999999999997,2,26,42,10,2,2,3,2,0,1,random_feasible,Uniform random feasible,0.21568627450980404
,500067,mixed,Mixed,,0.0,14.700000000000001,,83,16.6,9,10.5,22,13,14.700000000000001,3,25,104,13,1,1,2,2,0,1,random_feasible,Uniform random feasible,0.17349397590361448
,500067,need_based_to_competitive,Need-based → competitive,10.0,0.0,21.5,,115,23.0,17,18.5,30,13,21.5,2,26,67,10,2,2,3,2,0,1,random_feasible,Uniform random feasible,0.11130434782608689
,500067,cooperative_to_hoarding,Cooperative → hoarding,10.0,0.0,16.35,,89,17.8,12,12.0,31,19,16.35,3,25,67,11,3,0,3,2,0,1,random_feasible,Uniform random feasible,0.19325842696629225
,500068,need_based,Need-based,,0.0,25.549999999999997,,142,28.4,17,18.0,38,21,25.549999999999997,4,24,227,13,2,1,2,2,0,0,random_feasible,Uniform random feasible,0.16619718309859155
,500068,cooperative,Cooperative,,0.0,25.450000000000003,,133,26.6,22,24.0,30,8,25.450000000000003,4,24,182,13,2,1,2,2,0,0,random_feasible,Uniform random feasible,0.0541353383458647
,500068,hoarding,Hoarding,,0.0,22.85,,124,24.8,17,20.0,30,13,22.85,2,26,73,10,4,2,2,2,0,0,random_feasible,Uniform random feasible,0.10322580645161294
,500068,mixed,Mixed,,0.0,23.299999999999997,,132,26.4,14,16.5,37,23,23.299999999999997,3,25,119,12,2,1,3,2,0,0,random_feasible,Uniform random feasible,0.18181818181818188
,500068,need_based_to_competitive,Need-based → competitive,10.0,0.0,25.4,,146,29.2,14,18.0,41,27,25.4,3,25,128,11,4,1,2,2,0,0,random_feasible,Uniform random feasible,0.18630136986301382
,500068,cooperative_to_hoarding,Cooperative → hoarding,10.0,0.0,20.1,,119,23.8,9,15.5,33,24,20.1,2,26,85,11,4,1,2,2,0,0,random_feasible,Uniform random feasible,0.18823529411764706
,500069,need_based,Need-based,,0.0,19.35,,119,23.8,6,11.5,34,28,19.35,2,26,122,10,3,0,6,0,1,0,random_feasible,Uniform random feasible,0.24537815126050422
,500069,cooperative,Cooperative,,0.0,17.4,,106,21.2,6,11.5,42,36,17.4,3,25,190,10,3,0,6,0,1,0,random_feasible,Uniform random feasible,0.290566037735849
,500069,hoarding,Hoarding,,0.0,20.1,,119,23.8,9,11.5,52,43,20.1,3,25,90,10,6,0,3,0,1,0,random_feasible,Uniform random feasible,0.3260504201680672
,500069,mixed,Mixed,,0.0,18.0,,105,21.0,9,10.0,36,27,18.0,3,25,109,12,1,0,6,0,1,0,random_feasible,Uniform random feasible,0.29714285714285715
,500069,need_based_to_competitive,Need-based → competitive,10.0,0.0,17.85,,104,20.8,9,13.0,44,35,17.85,2,26,114,11,3,0,5,0,1,0,random_feasible,Uniform random feasible,0.2692307692307694
,500069,cooperative_to_hoarding,Cooperative → hoarding,10.0,0.0,14.700000000000001,,88,17.6,6,10.0,34,28,14.700000000000001,3,25,129,10,3,0,6,0,1,0,random_feasible,Uniform random feasible,0.2681818181818183
,500070,need_based,Need-based,,0.0,11.850000000000001,,69,13.8,6,7.5,25,19,11.850000000000001,2,26,211,12,3,1,2,1,0,1,random_feasible,Uniform random feasible,0.2666666666666666
,500070,cooperative,Cooperative,,0.0,17.4,,101,20.2,9,13.0,34,25,17.4,2,26,224,12,2,1,3,1,0,1,random_feasible,Uniform random feasible,0.2178217821782178
,500070,hoarding,Hoarding,,0.0,17.4,,96,19.2,12,13.0,25,13,17.4,3,25,80,11,3,1,2,2,0,1,random_feasible,Uniform random feasible,0.14583333333333348
,500070,mixed,Mixed,,0.0,20.15,,116,23.2,11,11.0,39,28,20.15,2,26,152,12,2,1,3,1,0,1,random_feasible,Uniform random feasible,0.25172413793103443
,500070,need_based_to_competitive,Need-based → competitive,10.0,0.0,10.649999999999999,,61,12.2,6,7.5,18,12,10.649999999999999,2,26,72,11,3,1,2,2,0,1,random_feasible,Uniform random feasible,0.19016393442622959
,500070,cooperative_to_hoarding,Cooperative → hoarding,10.0,0.0,14.0,,80,16.0,8,8.5,29,21,14.0,2,26,117,11,4,1,1,2,0,1,random_feasible,Uniform random feasible,0.25
,500071,need_based,Need-based,,0.0,27.9,,151,30.2,21,21.5,43,22,27.9,3,25,256,12,4,2,2,0,0,0,random_feasible,Uniform random feasible,0.15894039735099352
,500071,cooperative,Cooperative,,0.0,23.75,,135,27.0,14,14.0,39,25,23.75,3,25,256,12,4,2,2,0,0,0,random_feasible,Uniform random feasible,0.21925925925925926
,500071,hoarding,Hoarding,,0.0,17.450000000000003,,93,18.6,14,14.0,28,14,17.450000000000003,1,27,80,9,6,1,3,1,0,0,random_feasible,Uniform random feasible,0.1548387096774193
,500071,mixed,Mixed,,0.0,16.200000000000003,,98,19.6,6,10.0,36,30,16.200000000000003,3,25,138,12,4,2,2,0,0,0,random_feasible,Uniform random feasible,0.27755102040816326
,500071,need_based_to_competitive,Need-based → competitive,10.0,0.0,22.1,,124,24.8,14,15.5,39,25,22.1,2,26,108,11,5,1,2,1,0,0,random_feasible,Uniform random feasible,0.2129032258064516
,500071,cooperative_to_hoarding,Cooperative → hoarding,10.0,0.0,19.85,,119,23.8,8,11.0,42,34,19.85,4,24,146,11,5,3,1,0,0,0,random_feasible,Uniform random feasible,0.29243697478991604
,500072,need_based,Need-based,,0.0,22.25,,120,24.0,17,18.0,32,15,22.25,2,26,123,10,6,0,3,1,0,0,random_feasible,Uniform random feasible,0.13666666666666671
,500072,cooperative,Cooperative,,0.0,17.25,,95,19.0,12,13.0,41,29,17.25,2,26,116,10,6,0,3,1,0,0,random_feasible,Uniform random feasible,0.24421052631578943
,500072,hoarding,Hoarding,,0.0,17.700000000000003,,98,19.6,12,13.0,39,27,17.700000000000003,1,27,51,8,8,0,2,2,0,0,random_feasible,Uniform random feasible,0.23265306122448992
,500072,mixed,Mixed,,0.0,18.049999999999997,,97,19.4,14,14.5,27,13,18.049999999999997,4,24,80,11,4,0,4,1,0,0,random_feasible,Uniform random feasible,0.13608247422680408
,500072,need_based_to_competitive,Need-based → competitive,10.0,0.0,18.299999999999997,,102,20.4,12,13.0,36,24,18.299999999999997,2,26,53,10,5,0,3,2,0,0,random_feasible,Uniform random feasible,0.219607843137255
,500072,cooperative_to_hoarding,Cooperative → hoarding,10.0,0.0,17.450000000000003,,98,19.6,11,12.5,37,26,17.450000000000003,4,24,94,11,6,0,2,1,0,0,random_feasible,Uniform random feasible,0.23265306122448992
,500073,need_based,Need-based,,0.0,26.0,,155,31.0,11,16.5,51,40,26.0,1,27,175,11,6,1,2,0,0,0,random_feasible,Uniform random feasible,0.26322580645161286
,500073,cooperative,Cooperative,,0.0,24.75,,145,29.0,12,19.5,41,29,24.75,3,25,203,11,7,1,1,0,0,0,random_feasible,Uniform random feasible,0.1820689655172414
,500073,hoarding,Hoarding,,0.0,16.950000000000003,,108,21.6,3,10.0,36,33,16.950000000000003,3,25,69,10,3,3,3,1,0,0,random_feasible,Uniform random feasible,0.3111111111111111
