seed,sweep,sweep_label,restrictive_label,restrictive_count,restrictive_share,condition,condition_label,final_total_score,final_min_score,final_score_gap,final_idle_infrastructure,cumulative_trades_executed
13,need_based_to_competitive,Need-based → competitive,Competitive agents,1,0.2,central_cap2,Central capped (2),133,21,17,2,30
14,need_based_to_competitive,Need-based → competitive,Competitive agents,1,0.2,central_cap2,Central capped (2),102,9,18,13,37
15,need_based_to_competitive,Need-based → competitive,Competitive agents,1,0.2,central_cap2,Central capped (2),100,9,22,6,36
16,need_based_to_competitive,Need-based → competitive,Competitive agents,1,0.2,central_cap2,Central capped (2),143,27,5,10,39
17,need_based_to_competitive,Need-based → competitive,Competitive agents,1,0.2,central_cap2,Central capped (2),121,12,29,4,36
18,need_based_to_competitive,Need-based → competitive,Competitive agents,1,0.2,central_cap2,Central capped (2),141,9,36,4,36
19,need_based_to_competitive,Need-based → competitive,Competitive agents,1,0.2,central_cap2,Central capped (2),114,12,23,8,37
20,need_based_to_competitive,Need-based → competitive,Competitive agents,1,0.2,central_cap2,Central capped (2),140,19,20,2,35
21,need_based_to_competitive,Need-based → competitive,Competitive agents,1,0.2,central_cap2,Central capped (2),121,14,19,13,29
22,need_based_to_competitive,Need-based → competitive,Competitive agents,1,0.2,central_cap2,Central capped (2),139,19,14,7,35
23,need_based_to_competitive,Need-based → competitive,Competitive agents,1,0.2,central_cap2,Central capped (2),153,22,15,6,36
24,need_based_to_competitive,Need-based → competitive,Competitive agents,1,0.2,central_cap2,Central capped (2),114,15,15,8,38
25,need_based_to_competitive,Need-based → competitive,Competitive agents,1,0.2,central_cap2,Central capped (2),137,17,29,5,37
26,need_based_to_competitive,Need-based → competitive,Competitive agents,1,0.2,central_cap2,Central capped (2),105,14,12,16,34
27,need_based_to_competitive,Need-based → competitive,Competitive agents,1,0.2,central_cap2,Central capped (2),131,14,21,9,35
28,need_based_to_competitive,Need-based → competitive,Competitive agents,1,0.2,central_cap2,Central capped (2),123,6,30,11,35
29,need_based_to_competitive,Need-based → competitive,Competitive agents,1,0.2,central_cap2,Central capped (2),116,9,27,3,37
30,need_based_to_competitive,Need-based → competitive,Competitive agents,1,0.2,central_cap2,Central capped (2),133,17,16,3,36
31,need_based_to_competitive,Need-based → competitive,Competitive agents,1,0.2,central_cap2,Central capped (2),109,6,33,11,38
32,need_based_to_competitive,Need-based → competitive,Competitive agents,1,0.2,central_cap2,Central capped (2),150,22,19,5,39
33,need_based_to_competitive,Need-based → competitive,Competitive agents,1,0.2,central_cap2,Central capped (2),110,14,15,14,26
34,need_based_to_competitive,Need-based → competitive,Competitive agents,1,0.2,central_cap2,Central capped (2),121,12,24,12,28
35,need_based_to_competitive,Need-based → competitive,Competitive agents,1,0.2,central_cap2,Central capped (2),126,17,25,4,37
36,need_based_to_competitive,Need-based → competitive,Competitive agents,1,0.2,central_cap2,Central capped (2),130,12,34,7,37
37,need_based_to_competitive,Need-based → competitive,Competitive agents,1,0.2,central_cap2,Central capped (2),139,19,17,9,36
38,need_based_to_competitive,Need-based → competitive,Competitive agents,1,0.2,central_cap2,Central capped (2),117,12,21,6,33
39,need_based_to_competitive,Need-based → competitive,Competitive agents,1,0.2,central_cap2,Central capped (2),122,12,29,5,36
40,need_based_to_competitive,Need-based → competitive,Competitive agents,1,0.2,central_cap2,Central capped (2),92,12,21,5,34
41,need_based_to_competitive,Need-based → competitive,Competitive agents,1,0.2,central_cap2,Central capped (2),132,17,25,12,36
42,need_based_to_competitive,Need-based → competitive,Competitive agents,1,0.2,central_cap2,Central capped (2),97,9,19,6,28
43,need_based_to_competitive,Need-based → competitive,Competitive agents,1,0.2,central_cap2,Central capped (2),128,17,22,10,37
44,need_based_to_competitive,Need-based → competitive,Competitive agents,1,0.2,central_cap2,Central capped (2),124,19,17,6,34
45,need_based_to_competitive,Need-based → competitive,Competitive agents,1,0.2,central_cap2,Central capped (2),101,6,25,14,32
46,need_based_to_competitive,Need-based → competitive,Competitive agents,1,0.2,central_cap2,Central capped (2),120,14,18,16,37
47,need_based_to_competitive,Need-based → competitive,Competitive agents,1,0.2,central_cap2,Central capped (2),126,17,16,11,36
48,need_based_to_competitive,Need-based → competitive,Competitive agents,1,0.2,central_cap2,Central capped (2),113,17,13,7,39
49,need_based_to_competitive,Need-based → competitive,Competitive agents,1,0.2,central_cap2,Central capped (2),124,9,31,9,36
50,need_based_to_competitive,Need-based → competitive,Competitive agents,1,0.2,central_cap2,Central capped (2),137,9,31,9,35
51,need_based_to_competitive,Need-based → competitive,Competitive agents,1,0.2,central_cap2,Central capped (2),151,14,28,12,33
52,need_based_to_competitive,Need-based → competitive,Competitive agents,1,0.2,central_cap2,Central capped (2),127,17,19,8,37
53,need_based_to_competitive,Need-based → competitive,Competitive agents,1,0.2,central_cap2,Central capped (2),157,25,18,7,35
54,need_based_to_competitive,Need-based → competitive,Competitive agents,1,0.2,central_cap2,Central capped (2),121,14,26,9,37
55,need_based_to_competitive,Need-based → competitive,Competitive agents,1,0.2,central_cap2,Central capped (2),81,9,21,13,37
56,need_based_to_competitive,Need-based → competitive,Competitive agents,1,0.2,central_cap2,Central capped (2),104,14,11,13,32
57,need_based_to_competitive,Need-based → competitive,Competitive agents,1,0.2,central_cap2,Central capped (2),128,17,16,6,34
58,need_based_to_competitive,Need-based → competitive,Competitive agents,1,0.2,central_cap2,Central capped (2),104,6,33,6,35
59,need_based_to_competitive,Need-based → competitive,Competitive agents,1,0.2,central_cap2,Central capped (2),144,19,22,11,37
60,need_based_to_competitive,Need-based → competitive,Competitive agents,1,0.2,central_cap2,Central capped (2),149,11,31,9,38
61,need_based_to_competitive,Need-based → competitive,Competitive agents,1,0.2,central_cap2,Central capped (2),130,19,16,7,36
62,need_based_to_competitive,Need-based → competitive,Competitive agents,1,0.2,central_cap2,Central capped (2),105,12,21,12,33
63,need_based_to_competitive,Need-based → competitive,Competitive agents,1,0.2,central_cap2,Central capped (2),92,14,9,5,38
64,need_based_to_competitive,Need-based → competitive,Competitive agents,1,0.2,central_cap2,Central capped (2),132,14,19,8,31
65,need_based_to_competitive,Need-based → competitive,Competitive agents,1,0.2,central_cap2,Central capped (2),128,9,30,6,35
66,need_based_to_competitive,Need-based → competitive,Competitive agents,1,0.2,central_cap2,Central capped (2),109,9,29,8,36
67,need_based_to_competitive,Need-based → competitive,Competitive agents,1,0.2,central_cap2,Central capped (2),139,12,26,5,39
68,need_based_to_competitive,Need-based → competitive,Competitive agents,1,0.2,central_cap2,Central capped (2),126,20,10,9,34
69,need_based_to_competitive,Need-based → competitive,Competitive agents,1,0.2,central_cap2,Central capped (2),98,14,13,14,31
70,need_based_to_competitive,Need-based → competitive,Competitive agents,1,0.2,central_cap2,Central capped (2),123,15,19,15,34
71,need_based_to_competitive,Need-based → competitive,Competitive agents,1,0.2,central_cap2,Central capped (2),119,6,32,14,37
72,need_based_to_competitive,Need-based → competitive,Competitive agents,1,0.2,central_cap2,Central capped (2),132,20,13,5,35
73,need_based_to_competitive,Need-based → competitive,Competitive agents,1,0.2,central_cap2,Central capped (2),166,20,25,7,38
74,need_based_to_competitive,Need-based → competitive,Competitive agents,1,0.2,central_cap2,Central capped (2),135,12,26,1,36
75,need_based_to_competitive,Need-based → competitive,Competitive agents,1,0.2,central_cap2,Central capped (2),124,5,35,14,38
76,need_based_to_competitive,Need-based → competitive,Competitive agents,1,0.2,central_cap2,Central capped (2),130,17,17,4,36
77,need_based_to_competitive,Need-based → competitive,Competitive agents,1,0.2,central_cap2,Central capped (2),116,12,26,13,33
78,need_based_to_competitive,Need-based → competitive,Competitive agents,1,0.2,central_cap2,Central capped (2),134,12,28,8,36
79,need_based_to_competitive,Need-based → competitive,Competitive agents,1,0.2,central_cap2,Central capped (2),117,14,18,15,37
80,need_based_to_competitive,Need-based → competitive,Competitive agents,1,0.2,central_cap2,Central capped (2),124,9,27,7,34
81,need_based_to_competitive,Need-based → competitive,Competitive agents,1,0.2,central_cap2,Central capped (2),146,23,16,7,38
82,need_based_to_competitive,Need-based → competitive,Competitive agents,1,0.2,central_cap2,Central capped (2),146,12,27,7,35
83,need_based_to_competitive,Need-based → competitive,Competitive agents,1,0.2,central_cap2,Central capped (2),97,6,22,18,31
84,need_based_to_competitive,Need-based → competitive,Competitive agents,1,0.2,central_cap2,Central capped (2),132,6,34,10,30
85,need_based_to_competitive,Need-based → competitive,Competitive agents,1,0.2,central_cap2,Central capped (2),146,22,12,10,35
86,need_based_to_competitive,Need-based → competitive,Competitive agents,1,0.2,central_cap2,Central capped (2),138,19,20,8,38
87,need_based_to_competitive,Need-based → competitive,Competitive agents,1,0.2,central_cap2,Central capped (2),121,12,23,5,31
88,need_based_to_competitive,Need-based → competitive,Competitive agents,1,0.2,central_cap2,Central capped (2),102,11,19,16,26
89,need_based_to_competitive,Need-based → competitive,Competitive agents,1,0.2,central_cap2,Central capped (2),113,9,21,10,37
90,need_based_to_competitive,Need-based → competitive,Competitive agents,1,0.2,central_cap2,Central capped (2),149,25,13,16,36
91,need_based_to_competitive,Need-based → competitive,Competitive agents,1,0.2,central_cap2,Central capped (2),137,17,18,11,33
92,need_based_to_competitive,Need-based → competitive,Competitive agents,1,0.2,central_cap2,Central capped (2),165,23,19,9,37
93,need_based_to_competitive,Need-based → competitive,Competitive agents,1,0.2,central_cap2,Central capped (2),111,12,21,11,37
94,need_based_to_competitive,Need-based → competitive,Competitive agents,1,0.2,central_cap2,Central capped (2),101,11,20,14,34
95,need_based_to_competitive,Need-based → competitive,Competitive agents,1,0.2,central_cap2,Central capped (2),115,12,26,9,35
96,need_based_to_competitive,Need-based → competitive,Competitive agents,1,0.2,central_cap2,Central capped (2),143,17,30,8,37
97,need_based_to_competitive,Need-based → competitive,Competitive agents,1,0.2,central_cap2,Central capped (2),106,9,32,9,33
98,need_based_to_competitive,Need-based → competitive,Competitive agents,1,0.2,central_cap2,Central capped (2),100,6,27,12,30
99,need_based_to_competitive,Need-based → competitive,Competitive agents,1,0.2,central_cap2,Central capped (2),103,6,35,5,36
0,need_based_to_competitive,Need-based → competitive,Competitive agents,1,0.2,central_full,Central clearing,179,30,14,11,62
1,need_based_to_competitive,Need-based → competitive,Competitive agents,1,0.2,central_full,Central clearing,212,33,22,3,64
2,need_based_to_competitive,Need-based → competitive,Competitive agents,1,0.2,central_full,Central clearing,184,27,16,6,64
3,need_based_to_competitive,Need-based → competitive,Competitive agents,1,0.2,central_full,Central clearing,178,30,15,6,63
4,need_based_to_competitive,Need-based → competitive,Competitive agents,1,0.2,central_full,Central clearing,90,11,16,20,39
5,need_based_to_competitive,Need-based → competitive,Competitive agents,1,0.2,central_full,Central clearing,161,25,17,13,54
6,need_based_to_competitive,Need-based → competitive,Competitive agents,1,0.2,central_full,Central clearing,116,17,14,15,37
7,need_based_to_competitive,Need-based → competitive,Competitive agents,1,0.2,central_full,Central clearing,149,25,9,6,52
8,need_based_to_competitive,Need-based → competitive,Competitive agents,1,0.2,central_full,Central clearing,160,25,16,4,59
9,need_based_to_competitive,Need-based → competitive,Competitive agents,1,0.2,central_full,Central clearing,119,12,19,9,42
10,need_based_to_competitive,Need-based → competitive,Competitive agents,1,0.2,central_full,Central clearing,171,27,16,6,58
11,need_based_to_competitive,Need-based → competitive,Competitive agents,1,0.2,central_full,Central clearing,164,25,17,11,54
12,need_based_to_competitive,Need-based → competitive,Competitive agents,1,0.2,central_full,Central clearing,153,22,21,4,47
13,need_based_to_competitive,Need-based → competitive,Competitive agents,1,0.2,central_full,Central clearing,148,22,16,13,51
14,need_based_to_competitive,Need-based → competitive,Competitive agents,1,0.2,central_full,Central clearing,126,11,23,8,49
15,need_based_to_competitive,Need-based → competitive,Competitive agents,1,0.2,central_full,Central clearing,133,22,11,5,57
16,need_based_to_competitive,Need-based → competitive,Competitive agents,1,0.2,central_full,Central clearing,141,19,17,5,60
17,need_based_to_competitive,Need-based → competitive,Competitive agents,1,0.2,central_full,Central clearing,179,33,5,8,71
18,need_based_to_competitive,Need-based → competitive,Competitive agents,1,0.2,central_full,Central clearing,169,25,16,5,50
19,need_based_to_competitive,Need-based → competitive,Competitive agents,1,0.2,central_full,Central clearing,135,17,21,9,52
20,need_based_to_competitive,Need-based → competitive,Competitive agents,1,0.2,central_full,Central clearing,170,27,14,10,53
21,need_based_to_competitive,Need-based → competitive,Competitive agents,1,0.2,central_full,Central clearing,127,17,19,2,48
22,need_based_to_competitive,Need-based → competitive,Competitive agents,1,0.2,central_full,Central clearing,198,33,16,6,72
23,need_based_to_competitive,Need-based → competitive,Competitive agents,1,0.2,central_full,Central clearing,203,34,12,10,72
24,need_based_to_competitive,Need-based → competitive,Competitive agents,1,0.2,central_full,Central clearing,158,27,14,9,51
25,need_based_to_competitive,Need-based → competitive,Competitive agents,1,0.2,central_full,Central clearing,131,20,19,8,56
26,need_based_to_competitive,Need-based → competitive,Competitive agents,1,0.2,central_full,Central clearing,154,20,21,14,49
27,need_based_to_competitive,Need-based → competitive,Competitive agents,1,0.2,central_full,Central clearing,120,9,25,19,35
28,need_based_to_competitive,Need-based → competitive,Competitive agents,1,0.2,central_full,Central clearing,153,25,10,7,54
29,need_based_to_competitive,Need-based → competitive,Competitive agents,1,0.2,central_full,Central clearing,99,6,23,4,45
30,need_based_to_competitive,Need-based → competitive,Competitive agents,1,0.2,central_full,Central clearing,155,20,15,7,51
31,need_based_to_competitive,Need-based → competitive,Competitive agents,1,0.2,central_full,Central clearing,177,28,22,7,55
32,need_based_to_competitive,Need-based → competitive,Competitive agents,1,0.2,central_full,Central clearing,187,22,22,9,63
33,need_based_to_competitive,Need-based → competitive,Competitive agents,1,0.2,central_full,Central clearing,139,22,14,11,43
34,need_based_to_competitive,Need-based → competitive,Competitive agents,1,0.2,central_full,Central clearing,159,27,10,5,46
35,need_based_to_competitive,Need-based → competitive,Competitive agents,1,0.2,central_full,Central clearing,149,17,24,7,55
36,need_based_to_competitive,Need-based → competitive,Competitive agents,1,0.2,central_full,Central clearing,128,17,13,6,40
