episode,seed,scenario,scenario_label,change_round,epsilon,total_reward,mean_absolute_td_error,final_total_score,final_mean_score,final_min_score,bottom_two_mean_score,final_max_score,final_score_gap,final_welfare,final_coordination_capacity,cumulative_capacity_cost,cumulative_workload_units,rounds_bilateral_3pass,rounds_clearinghouse,rounds_public_pool,rounds_subsidized_catch_up,rounds_central_cap2,rounds_equity_cap2,rounds_central_full
6831,106831,need_based_to_competitive,Need-based → competitive,10.0,0.1609628081763872,22.549999999999997,1.5876765074479628,122,24.4,17,17.0,44,27,22.549999999999997,2,26,94,11,4,1,4,0,0,0
6832,106832,need_based,Need-based,,0.1608968070141864,22.9,2.107039156456908,121,24.2,19,20.5,30,11,22.9,2,26,172,13,2,0,1,0,2,2
6833,106833,need_based,Need-based,,0.1608308224874392,20.75,1.8170537847146364,120,24.0,11,12.5,40,29,20.75,5,23,147,13,2,1,3,0,0,1
6834,106834,cooperative,Cooperative,,0.16076485459614556,21.75,1.871092354459634,125,25.0,12,18.0,34,22,21.75,3,25,181,11,2,2,5,0,0,0
6835,106835,cooperative_to_hoarding,Cooperative → hoarding,10.0,0.1606989033403056,20.75,1.9566784265391324,120,24.0,11,16.5,35,24,20.75,2,26,124,10,3,2,4,0,1,0
6836,106836,cooperative_to_hoarding,Cooperative → hoarding,10.0,0.16063296871991925,16.200000000000003,1.483860246573881,93,18.6,9,11.5,26,17,16.200000000000003,5,23,141,12,1,1,5,1,0,0
6837,106837,mixed,Mixed,,0.1605670507349865,19.799999999999997,1.3991301982979774,117,23.4,9,14.0,47,38,19.799999999999997,1,27,127,11,4,1,3,1,0,0
6838,106838,cooperative_to_hoarding,Cooperative → hoarding,10.0,0.1605011493855073,21.049999999999997,1.4041487021061934,117,23.4,14,15.5,39,25,21.049999999999997,1,27,112,11,4,1,3,0,1,0
6839,106839,cooperative,Cooperative,,0.1604352646714818,27.4,1.7763180870976683,146,29.2,22,23.5,38,16,27.4,3,25,187,13,1,3,1,1,0,1
6840,106840,need_based_to_competitive,Need-based → competitive,10.0,0.16036939659290989,29.5,1.9384766600416445,160,32.0,22,24.5,44,22,29.5,3,25,146,12,3,1,3,1,0,0
6841,106841,cooperative_to_hoarding,Cooperative → hoarding,10.0,0.16030354514979162,16.65,2.008448825153161,91,18.2,12,13.0,32,20,16.65,3,25,202,12,3,3,2,0,0,0
6842,106842,need_based,Need-based,,0.16023771034212683,26.200000000000003,1.7723864987426527,138,27.6,22,22.0,42,20,26.200000000000003,5,23,137,11,4,1,4,0,0,0
6843,106843,need_based_to_competitive,Need-based → competitive,10.0,0.16017189216991576,19.85,1.4298956249173895,109,21.8,14,14.0,34,20,19.85,6,22,86,12,0,0,6,1,1,0
6844,106844,need_based,Need-based,,0.1601060906331583,12.899999999999999,1.2401683068252463,71,14.2,9,11.5,20,11,12.899999999999999,2,26,125,11,4,1,3,1,0,0
6845,106845,hoarding,Hoarding,,0.16004030573185446,20.0,1.7398437453186812,110,22.0,14,14.5,33,19,20.0,2,26,61,12,3,0,2,0,2,1
6846,106846,need_based,Need-based,,0.1599745374660042,31.349999999999998,1.7050494297674519,164,32.8,27,28.0,41,14,31.349999999999998,4,24,267,13,4,2,0,1,0,0
6847,106847,cooperative,Cooperative,,0.15990878583560753,24.0,2.086647852664764,140,28.0,12,14.5,46,34,24.0,2,26,183,12,2,3,3,0,0,0
6848,106848,need_based_to_competitive,Need-based → competitive,10.0,0.1598430508406645,16.049999999999997,1.451810485434923,97,19.4,6,6.0,38,32,16.049999999999997,2,26,112,11,6,1,2,0,0,0
6849,106849,need_based,Need-based,,0.1597773324811751,28.650000000000002,1.9473906977512474,161,32.2,18,18.5,54,36,28.650000000000002,6,22,157,13,2,1,3,0,1,0
6850,106850,need_based_to_competitive,Need-based → competitive,10.0,0.1597116307571393,10.8,1.3518428536030103,62,12.4,6,7.5,19,13,10.8,5,23,92,11,2,1,6,0,0,0
6851,106851,need_based_to_competitive,Need-based → competitive,10.0,0.159645945668557,18.200000000000003,1.522055512716473,103,20.6,11,11.5,35,24,18.200000000000003,4,24,102,11,4,1,3,0,0,1
6852,106852,mixed,Mixed,,0.15958027721542845,15.149999999999999,1.334453740342704,91,18.2,6,10.0,31,25,15.149999999999999,2,25,95,12,3,0,3,0,1,1
6853,106853,hoarding,Hoarding,,0.15951462539775346,19.4,1.737311873902997,106,21.2,14,15.5,33,19,19.4,2,26,69,10,4,2,3,1,0,0
6854,106854,cooperative,Cooperative,,0.15944899021553213,23.5,2.0291173133963705,135,27.0,13,15.0,44,31,23.5,4,24,143,12,2,1,4,0,1,0
6855,106855,need_based_to_competitive,Need-based → competitive,10.0,0.15938337166876432,21.35,1.8626328049052798,119,23.8,14,15.0,34,20,21.35,2,26,118,12,0,0,4,1,2,1
6856,106856,hoarding,Hoarding,,0.15931776975745018,19.549999999999997,1.4232520079091497,112,22.4,11,14.0,32,21,19.549999999999997,1,27,83,10,0,1,9,0,0,0
6857,106857,cooperative,Cooperative,,0.15925218448158965,17.65,1.1923554606161468,101,20.2,10,13.5,27,17,17.65,5,23,190,12,3,1,4,0,0,0
6858,106858,need_based,Need-based,,0.15918661584118274,30.400000000000002,1.816296532945941,166,33.2,22,25.0,45,23,30.400000000000002,4,24,182,11,2,1,6,0,0,0
6859,106859,need_based_to_competitive,Need-based → competitive,10.0,0.15912106383622937,24.4,1.6003996178782305,131,26.2,19,19.5,37,18,24.4,5,23,94,14,2,0,1,0,1,2
6860,106860,need_based,Need-based,,0.15905552846672968,28.9,1.7653307619493248,156,31.2,22,25.0,42,20,28.9,4,24,145,12,4,1,3,0,0,0
6861,106861,hoarding,Hoarding,,0.15899000973268362,24.700000000000003,1.786421037070335,128,25.6,22,22.5,31,9,24.700000000000003,2,26,98,11,3,1,3,1,0,1
6862,106862,hoarding,Hoarding,,0.15892450763409116,13.850000000000001,1.4359919509890837,74,14.8,11,11.5,20,9,13.850000000000001,3,25,61,13,0,0,5,0,0,2
6863,106863,need_based_to_competitive,Need-based → competitive,10.0,0.15885902217095227,22.25,2.0964659103617778,130,26.0,11,16.5,50,39,22.25,4,24,158,12,2,2,4,0,0,0
6864,106864,mixed,Mixed,,0.15879355334326695,22.1,1.8707372463086969,124,24.8,14,15.5,41,27,22.1,2,26,141,12,3,1,2,1,1,0
6865,106865,mixed,Mixed,,0.15872810115103533,19.4,1.6631453245148529,106,21.2,14,15.5,38,24,19.4,3,25,129,12,1,0,4,0,2,1
6866,106866,mixed,Mixed,,0.15866266559425732,14.899999999999999,1.880131270786261,81,16.2,11,11.5,27,16,14.899999999999999,5,23,106,13,2,1,2,1,0,1
6867,106867,need_based,Need-based,,0.1585972466729329,27.85,2.657713053363066,154,30.8,19,23.0,42,23,27.85,3,25,146,12,2,0,2,1,2,1
6868,106868,hoarding,Hoarding,,0.158531844387062,17.4,1.6195592568834685,101,20.2,9,12.5,30,21,17.4,5,23,78,12,2,0,4,0,1,1
6869,106869,cooperative_to_hoarding,Cooperative → hoarding,10.0,0.15846645873664483,13.950000000000001,1.838185415064249,88,17.6,3,7.0,34,31,13.950000000000001,4,24,91,13,1,1,3,0,0,2
6870,106870,cooperative,Cooperative,,0.15840108972168124,16.549999999999997,1.3133510000973814,92,18.4,11,13.0,23,12,16.549999999999997,4,24,105,12,2,2,4,0,0,0
6871,106871,need_based,Need-based,,0.15833573734217127,26.5,2.1399318725047034,145,29.0,19,20.5,41,22,26.5,2,26,209,12,3,3,2,0,0,0
6872,106872,need_based,Need-based,,0.1582704015981148,31.5,2.143761093949881,165,33.0,27,27.5,42,15,31.5,1,27,193,11,6,1,2,0,0,0
6873,106873,need_based,Need-based,,0.15820508248951207,36.45,2.1458344976356725,188,37.6,33,33.0,44,11,36.45,1,27,171,12,2,1,3,1,0,1
6874,106874,hoarding,Hoarding,,0.15813978001636295,21.299999999999997,1.2555103214992394,127,25.4,9,17.0,36,27,21.299999999999997,2,26,76,11,3,0,4,0,1,1
6875,106875,cooperative,Cooperative,,0.15807449417866742,16.5,1.6473155378038178,100,20.0,6,6.0,38,32,16.5,3,25,191,12,3,1,2,2,0,0
6876,106876,cooperative,Cooperative,,0.15800922497642544,17.700000000000003,1.7083916698922237,108,21.6,6,9.0,41,35,17.700000000000003,1,27,226,11,4,2,2,1,0,0
6877,106877,hoarding,Hoarding,,0.15794397240963712,20.799999999999997,2.0569141017329686,122,24.4,10,10.5,49,39,20.799999999999997,3,25,92,10,2,2,6,0,0,0
6878,106878,need_based,Need-based,,0.15787873647830242,32.2,2.1779933194925953,178,35.6,22,28.0,46,24,32.2,2,26,153,11,6,0,1,0,2,0
6879,106879,need_based_to_competitive,Need-based → competitive,10.0,0.15781351718242134,17.549999999999997,1.6143189211449909,107,21.4,6,11.5,36,30,17.549999999999997,2,26,115,11,4,1,4,0,0,0
6880,106880,mixed,Mixed,,0.1577483145219938,21.35,1.6705749455684415,119,23.8,14,15.5,38,24,21.35,3,25,111,12,2,1,3,1,1,0
6881,106881,need_based_to_competitive,Need-based → competitive,10.0,0.1576831284970199,19.049999999999997,1.969539341088712,117,23.4,6,8.5,44,38,19.049999999999997,4,24,126,11,4,2,3,0,0,0
6882,106882,need_based,Need-based,,0.15761795910749968,27.200000000000003,2.2924186572695056,158,31.6,14,18.0,47,33,27.200000000000003,4,24,204,12,2,1,3,2,0,0
6883,106883,mixed,Mixed,,0.15755280635343305,23.6,1.878940286366689,134,26.8,14,18.0,46,32,23.6,4,24,135,12,4,1,3,0,0,0
6884,106884,mixed,Mixed,,0.15748767023482002,23.9,2.1994832957221147,131,26.2,17,18.5,39,22,23.9,3,25,151,13,2,2,1,0,1,1
6885,106885,need_based,Need-based,,0.1574225507516605,26.35,1.568490019514551,139,27.8,22,22.0,34,12,26.35,5,23,151,12,6,0,1,0,0,1
6886,106886,need_based,Need-based,,0.1573574479039547,29.35,2.1774792342436378,154,30.8,25,25.0,41,16,29.35,6,22,133,14,2,0,1,0,1,2
6887,106887,cooperative,Cooperative,,0.1572923616917025,15.799999999999999,1.5132750487641984,97,19.4,5,12.0,28,23,15.799999999999999,4,24,208,12,4,2,2,0,0,0
6888,106888,need_based_to_competitive,Need-based → competitive,10.0,0.15722729211490394,16.5,1.5135338628116446,100,20.0,6,7.5,44,38,16.5,5,23,104,12,3,0,3,0,1,1
6889,106889,need_based,Need-based,,0.15716223917355887,15.549999999999999,1.6659359277961048,102,20.4,1,7.5,38,37,15.549999999999999,5,23,111,12,5,1,0,2,0,0
6890,106890,need_based_to_competitive,Need-based → competitive,10.0,0.1570972028676675,20.6,1.774454104148683,119,23.8,11,14.0,49,38,20.6,3,25,115,12,2,1,3,0,2,0
6891,106891,cooperative,Cooperative,,0.15703218319722975,19.799999999999997,1.9799719758958034,112,22.4,12,13.0,34,22,19.799999999999997,3,25,149,12,4,1,2,0,1,0
6892,106892,cooperative_to_hoarding,Cooperative → hoarding,10.0,0.15696718016224562,15.200000000000001,1.906646564658845,83,16.6,11,11.0,25,14,15.200000000000001,2,26,153,12,1,0,3,0,3,1
6893,106893,need_based,Need-based,,0.156902193762715,16.549999999999997,1.833747185065715,92,18.4,11,11.5,36,25,16.549999999999997,6,22,145,12,2,2,4,0,0,0
6894,106894,mixed,Mixed,,0.15683722399863806,18.15,1.1578562295400034,111,22.2,6,10.0,41,35,18.15,1,27,158,11,2,3,3,0,0,1
6895,106895,cooperative_to_hoarding,Cooperative → hoarding,10.0,0.15677227087001477,15.75,1.6310213976308376,95,19.0,6,7.5,41,35,15.75,1,27,99,12,1,0,4,2,0,1
6896,106896,hoarding,Hoarding,,0.15670733437684506,16.35,1.5768027457246026,99,19.8,6,10.0,29,23,16.35,1,27,85,10,4,1,4,1,0,0
6897,106897,need_based_to_competitive,Need-based → competitive,10.0,0.15664241451912891,25.700000000000003,2.363179901005138,148,29.6,14,20.5,38,24,25.700000000000003,5,23,86,13,1,1,3,2,0,0
6898,106898,cooperative_to_hoarding,Cooperative → hoarding,10.0,0.15657751129686642,19.049999999999997,1.5006877550125393,107,21.4,12,13.0,33,21,19.049999999999997,2,26,129,13,0,1,3,1,1,1
6899,106899,cooperative_to_hoarding,Cooperative → hoarding,10.0,0.15651262471005753,21.35,1.4309154304954457,119,23.8,14,17.0,33,19,21.35,2,26,92,10,3,1,6,0,0,0
6900,106900,mixed,Mixed,,0.1564477547587023,25.299999999999997,1.8711620945236185,137,27.4,19,22.0,36,17,25.299999999999997,3,25,127,12,4,0,3,0,0,1
6901,106901,cooperative,Cooperative,,0.15638290144280065,22.25,1.7301098780954667,125,25.0,14,16.5,51,37,22.25,4,24,167,12,3,0,4,0,1,0
6902,106902,cooperative_to_hoarding,Cooperative → hoarding,10.0,0.15631806476235252,16.700000000000003,1.6375856495481238,88,17.6,14,14.0,27,13,16.700000000000003,1,27,125,12,2,1,4,0,0,1
6903,106903,cooperative,Cooperative,,0.1562532447173581,26.75,1.9684220338143619,155,31.0,14,19.5,52,38,26.75,6,22,214,12,4,1,3,0,0,0
6904,106904,hoarding,Hoarding,,0.15618844130781728,12.149999999999999,1.4989877767425226,71,14.2,6,6.0,33,27,12.149999999999999,3,25,52,9,4,1,5,0,1,0
6905,106905,need_based_to_competitive,Need-based → competitive,10.0,0.1561236545337301,16.65,1.4619554246200912,101,20.2,6,8.5,31,25,16.65,3,25,118,12,3,1,3,0,1,0
6906,106906,cooperative_to_hoarding,Cooperative → hoarding,10.0,0.1560588843950964,17.9,1.669313432067878,111,22.2,5,9.5,39,34,17.9,2,26,152,11,4,1,4,0,0,0
6907,106907,cooperative,Cooperative,,0.15599413089191644,22.85,2.1580026522257176,129,25.8,14,18.0,36,22,22.85,2,26,285,12,3,4,0,0,1,0
6908,106908,cooperative_to_hoarding,Cooperative → hoarding,10.0,0.15592939402419007,12.05,1.4162362584356856,72,14.4,5,5.5,32,27,12.05,4,24,111,11,3,1,5,0,0,0
6909,106909,mixed,Mixed,,0.1558646737919173,20.5,1.5261704382513255,115,23.0,13,13.5,47,34,20.5,3,25,134,12,4,1,2,1,0,0
6910,106910,mixed,Mixed,,0.15579997019509806,25.85,1.96306371325161,149,29.8,14,21.0,43,29,25.85,3,25,140,12,1,2,4,0,1,0
6911,106911,need_based,Need-based,,0.15573528323373254,24.200000000000003,1.611855138087161,158,31.6,2,17.5,47,45,24.200000000000003,3,25,110,12,5,0,1,1,1,0
6912,106912,cooperative,Cooperative,,0.1556706129078206,21.65,1.7694841878680365,116,23.2,17,17.0,43,26,21.65,3,25,191,13,3,1,1,0,1,1
6913,106913,cooperative,Cooperative,,0.1556059592173623,22.85,1.5552218490612113,124,24.8,17,19.5,30,13,22.85,2,26,168,12,1,1,4,1,1,0
6914,106914,need_based_to_competitive,Need-based → competitive,10.0,0.1555413221623575,18.799999999999997,1.2393804949207439,102,20.4,14,14.0,30,16,18.799999999999997,1,27,81,11,1,1,5,2,0,0
6915,106915,mixed,Mixed,,0.1554767017428064,21.200000000000003,1.5761912120543677,118,23.6,14,15.5,32,18,21.200000000000003,3,25,107,12,3,0,3,0,1,1
6916,106916,need_based,Need-based,,0.15541209795870894,29.5,2.8702853602428715,165,33.0,19,23.0,56,37,29.5,2,26,253,13,1,2,1,0,2,1
6917,106917,need_based_to_competitive,Need-based → competitive,10.0,0.15534751081006504,18.35,1.8024901638395743,99,19.8,14,14.5,29,15,18.35,3,25,65,11,3,1,1,0,3,1
6918,106918,mixed,Mixed,,0.15528294029687478,8.850000000000001,1.2535350032597457,54,10.8,3,3.5,19,16,8.850000000000001,3,25,104,11,3,2,2,1,1,0
6919,106919,need_based,Need-based,,0.15521838641913807,30.400000000000002,2.2424717268545655,161,32.2,25,27.0,42,17,30.400000000000002,3,25,220,12,4,2,2,0,0,0
6920,106920,cooperative,Cooperative,,0.155153849176855,20.6,2.1652524330846212,119,23.8,11,14.0,39,28,20.6,5,23,183,12,4,1,2,1,0,0
6921,106921,cooperative_to_hoarding,Cooperative → hoarding,10.0,0.1550893285700256,7.949999999999999,1.7777371817246421,48,9.6,3,4.5,14,11,7.949999999999999,5,23,79,12,2,1,3,0,2,0
6922,106922,cooperative,Cooperative,,0.15502482459864977,26.75,1.883767876650417,145,29.0,20,23.0,39,19,26.75,6,22,169,13,3,1,2,1,0,0
6923,106923,need_based,Need-based,,0.1549603372627275,26.65,1.7840904028076021,141,28.2,22,22.0,42,20,26.65,4,24,138,12,3,0,3,2,0,0
6924,106924,need_based,Need-based,,0.1548958665622589,26.950000000000003,1.7899381656872069,143,28.6,22,23.5,35,13,26.950000000000003,3,25,211,12,4,2,2,0,0,0
6925,106925,cooperative,Cooperative,,0.15483141249724391,15.600000000000001,1.7549336907429889,94,18.8,6,6.0,41,35,15.600000000000001,2,26,151,10,6,1,3,0,0,0
6926,106926,need_based,Need-based,,0.15476697506768256,18.6,1.8556281893019844,104,20.8,12,15.5,28,16,18.6,2,26,190,12,1,2,3,1,0,1
6927,106927,cooperative_to_hoarding,Cooperative → hoarding,10.0,0.15470255427357468,16.5,1.568065620320104,100,20.0,6,7.5,42,36,16.5,1,27,135,10,5,1,3,0,0,1
6928,106928,need_based_to_competitive,Need-based → competitive,10.0,0.15463815011492052,18.0,1.6520506354417486,105,21.0,9,9.0,34,25,18.0,2,26,130,12,5,1,1,1,0,0
6929,106929,hoarding,Hoarding,,0.15457376259171998,14.25,1.5879153318710293,80,16.0,9,11.5,20,11,14.25,4,24,60,12,2,1,3,1,0,1
6930,106930,need_based,Need-based,,0.15450939170397304,27.25,1.8828359012414186,145,29.0,22,22.0,41,19,27.25,1,27,130,12,1,1,5,0,0,1
6931,106931,need_based_to_competitive,Need-based → competitive,10.0,0.15444503745167965,23.549999999999997,1.8065166801333317,137,27.4,12,17.5,44,32,23.549999999999997,7,21,153,14,1,0,2,0,2,1
6932,106932,hoarding,Hoarding,,0.15438069983483993,21.799999999999997,1.620824442936856,122,24.4,14,14.0,42,28,21.799999999999997,2,26,103,9,3,1,7,0,0,0
6933,106933,hoarding,Hoarding,,0.15431637885345384,15.950000000000001,2.1360644108692948,98,19.6,5,12.5,30,25,15.950000000000001,3,25,62,9,3,2,6,0,0,0
6934,106934,cooperative_to_hoarding,Cooperative → hoarding,10.0,0.15425207450752138,14.700000000000001,1.483266424937899,88,17.6,6,7.5,36,30,14.700000000000001,3,25,153,11,5,2,2,0,0,0
6935,106935,mixed,Mixed,,0.1541877867970424,14.700000000000001,1.6895509864758265,83,16.6,9,11.5,24,15,14.700000000000001,3,25,111,11,4,1,1,1,2,0
6936,106936,cooperative_to_hoarding,Cooperative → hoarding,10.0,0.15412351572201713,19.200000000000003,1.4916005154799223,118,23.6,6,13.0,49,43,19.200000000000003,4,23,119,12,2,0,4,2,0,0
6937,106937,hoarding,Hoarding,,0.15405926128244546,18.299999999999997,1.1440609519800478,107,21.4,9,10.5,35,26,18.299999999999997,3,25,51,12,2,0,4,0,1,1
6938,106938,cooperative,Cooperative,,0.15399502347832744,16.65,1.3845009893422255,101,20.2,6,12.5,34,28,16.65,5,23,155,12,4,1,3,0,0,0
6939,106939,need_based,Need-based,,0.153930802309663,38.099999999999994,3.0884402307618757,194,38.8,36,37.0,41,5,38.099999999999994,3,25,203,11,5,2,2,0,0,0
6940,106940,need_based,Need-based,,0.15386659777645206,18.450000000000003,1.7387371246884762,113,22.6,6,14.0,33,27,18.450000000000003,2,26,135,11,3,0,4,0,1,1
6941,106941,need_based,Need-based,,0.15380240987869487,18.950000000000003,1.776418545557285,108,21.6,11,12.5,41,30,18.950000000000003,4,24,140,11,5,1,3,0,0,0
6942,106942,hoarding,Hoarding,,0.15373823861639124,21.0,1.6084273011569934,125,25.0,9,15.5,39,30,21.0,5,23,80,12,1,1,4,0,1,1
6943,106943,need_based_to_competitive,Need-based → competitive,10.0,0.15367408398954127,12.75,1.4090501086192473,75,15.0,6,7.5,29,23,12.75,4,24,105,12,2,0,4,0,1,1
6944,106944,need_based,Need-based,,0.15360994599814481,32.2,2.0494074469537695,183,36.6,19,24.5,47,28,32.2,5,23,160,13,0,0,3,2,1,1
6945,106945,cooperative,Cooperative,,0.15354582464220204,31.299999999999997,2.3926848603531212,162,32.4,28,29.0,36,8,31.299999999999997,4,24,199,13,0,3,2,2,0,0
6946,106946,need_based_to_competitive,Need-based → competitive,10.0,0.1534817199217129,23.9,1.59808699211972,131,26.2,17,17.0,36,19,23.9,2,26,124,10,4,1,4,0,0,1
6947,106947,cooperative,Cooperative,,0.15341763183667734,21.450000000000003,2.0145575827193705,133,26.6,6,14.0,44,38,21.450000000000003,4,24,155,11,4,1,4,0,0,0
6948,106948,cooperative,Cooperative,,0.1533535603870953,21.049999999999997,1.7566655971544705,117,23.4,14,16.5,32,18,21.049999999999997,6,22,198,13,2,1,4,0,0,0
6949,106949,need_based_to_competitive,Need-based → competitive,10.0,0.153289505572967,18.799999999999997,1.3608462727165425,107,21.4,11,14.0,31,20,18.799999999999997,1,27,109,12,1,0,3,0,2,2
6950,106950,need_based,Need-based,,0.15322546739429227,21.549999999999997,1.283348522655554,117,23.4,16,16.5,35,19,21.549999999999997,3,25,119,12,4,0,2,0,1,1
6951,106951,cooperative_to_hoarding,Cooperative → hoarding,10.0,0.15316144585107114,18.5,1.8459175783275943,105,21.0,11,12.0,39,28,18.5,4,24,98,12,4,0,2,1,1,0
6952,106952,hoarding,Hoarding,,0.15309744094330358,21.799999999999997,1.7134343841191526,122,24.4,14,15.5,39,25,21.799999999999997,3,24,79,12,2,0,4,0,1,1
6953,106953,hoarding,Hoarding,,0.1530334526709897,16.0,1.5818085169312694,95,19.0,7,10.5,41,34,16.0,1,27,90,11,2,1,5,0,1,0
6954,106954,mixed,Mixed,,0.15296948103412944,22.0,1.3183271652854909,115,23.0,19,20.5,27,8,22.0,1,27,123,10,2,2,6,0,0,0
6955,106955,need_based_to_competitive,Need-based → competitive,10.0,0.15290552603272273,15.600000000000001,1.4812173523240515,94,18.8,6,8.5,33,27,15.600000000000001,2,26,92,12,2,0,3,0,2,1
6956,106956,need_based_to_competitive,Need-based → competitive,10.0,0.1528415876667697,17.5,1.7047761698248585,100,20.0,10,12.0,31,21,17.5,4,24,99,12,2,1,3,1,1,0
6957,106957,mixed,Mixed,,0.15277766593627018,16.35,1.8288777655394584,99,19.8,6,11.5,31,25,16.35,3,25,93,12,4,1,1,1,0,1
6958,106958,need_based,Need-based,,0.15271376084122434,21.65,1.5087638849989986,116,23.2,17,17.0,30,13,21.65,6,22,148,12,3,1,4,0,0,0
6959,106959,need_based_to_competitive,Need-based → competitive,10.0,0.15264987238163213,24.200000000000003,1.6213468324089497,138,27.6,14,15.5,44,30,24.200000000000003,3,25,113,12,3,1,2,0,2,0
6960,106960,hoarding,Hoarding,,0.15258600055749355,16.1,1.3877031553207786,89,17.8,11,12.0,31,20,16.1,4,24,48,11,1,1,6,1,0,0
6961,106961,cooperative_to_hoarding,Cooperative → hoarding,10.0,0.15252214536880845,16.6,1.3213979027277223,104,20.8,4,10.5,41,37,16.6,3,25,144,12,1,1,5,1,0,0
6962,106962,cooperative,Cooperative,,0.15245830681557704,21.049999999999997,1.7391045084410912,112,22.4,17,17.0,33,16,21.049999999999997,3,25,131,11,5,2,2,0,0,0
6963,106963,cooperative_to_hoarding,Cooperative → hoarding,10.0,0.15239448489779928,20.6,1.4102222523706751,119,23.8,11,14.0,44,33,20.6,1,27,104,11,2,1,4,1,1,0
6964,106964,need_based,Need-based,,0.15233067961547514,22.4,2.103996761540787,131,26.2,11,15.5,38,27,22.4,5,23,123,13,2,0,2,2,1,0
6965,106965,cooperative_to_hoarding,Cooperative → hoarding,10.0,0.15226689096860446,16.65,1.633674062570282,101,20.2,6,11.5,31,25,16.65,3,25,145,12,1,2,4,0,0,1
6966,106966,need_based_to_competitive,Need-based → competitive,10.0,0.15220311895718752,19.549999999999997,1.372057083876327,112,22.4,11,12.5,36,25,19.549999999999997,4,24,102,12,2,0,4,0,1,1
6967,106967,cooperative,Cooperative,,0.1521393635812242,23.9,2.3440220994788827,131,26.2,17,19.5,43,26,23.9,4,24,199,13,3,2,1,0,0,1
